dataset,setting,seed,method,adaptive_min_edges,best_val,test_at_best_val,macro_f1,macro_f1_at_best_val,best_observed_test,final_test,train_comm,inference_comm,peer_to_peer_comm,global_readout_comm,total_comm,protocol_type,label_protocol,training_protocol,validation_protocol,validation_evaluator,active_party_id,passive_label_access,local_training_labels,validation_label_protocol,topology_evaluator,local_training_protocol,validation_split_mode,topology_val_fraction,topology_val_count,selection_val_count,topology_objective,joint_lambda,active_readout_acc,local_post_consensus_mean_acc,active_party_post_consensus_acc,local_worst_acc,local_best_acc,dropout_protocol,dropout_rate,dropout_seed,remaining_parties,dropped_party_ids,test_acc_after_dropout,local_post_consensus_acc_after_dropout,num_edges,peer_comm,readout_comm,control_plane_comm,final_edges,topology_update_comm,topology_eval_count,topology_update_time,useful_useful_edges,useful_noisy_edges,noisy_noisy_edges,selected_edges,useful_party_mask,party_view_names,party_reliabilities,party_permutation,prediction_cache_path,prediction_cache_fingerprint,K,method_label,connected_components,largest_component_size,mean_component_size_nonisolated,graph_diameter,reachable_1hop,reachable_Khop,multihop_gain_fraction
ACM,hard,46,adaptive_pair,5,0.8129138946533203,0.7907742857933044,0.7908545110617649,0.7908545110617649,0.8072487711906433,0.7940691709518433,0,762300,762300,127050,889350,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7907742857933044,0.4483250955740611,0.3278418481349945,0.3146622776985168,0.8912685513496399,none,0.0,0,15,[],-1.0,-1.0,14,762300,127050,407700,14,407700,0,0.6517094000446377,3,0,11,"[[0,6],[0,11],[1,3],[1,12],[2,4],[2,8],[3,9],[4,8],[5,7],[5,13],[6,11],[7,10],[9,13],[10,12]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.33774834871292114, 0.3708609342575073, 0.8145695328712463, 0.3791390657424927, 0.6771523356437683, 0.33774834871292114, 0.319536417722702, 0.3344370722770691, 0.7897350788116455, 0.3245033025741577, 0.33278146386146545, 0.31456953287124634, 0.34437087178230286, 0.30960264801979065, 0.31622517108917236]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed46_party_preds.pt,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,3,Adaptive Pairwise,4.0,8.0,4.666666666666667,4.0,2.8666666666666667,5.0,0.5333333333333333
ACM,hard,46,adaptive_complementarity,5,0.8178808093070984,0.7907742857933044,0.7887420630495224,0.7887420630495224,0.8023064136505127,0.7891268730163574,0,762300,762300,127050,889350,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7907742857933044,0.4448105454444885,0.3393739759922027,0.304777592420578,0.8945634365081787,none,0.0,0,15,[],-1.0,-1.0,14,762300,127050,407700,14,407700,0,0.5865024000086123,3,0,11,"[[0,6],[0,10],[1,11],[1,13],[2,4],[2,8],[3,7],[3,9],[4,8],[5,9],[5,12],[6,7],[10,12],[11,13]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.33774834871292114, 0.3708609342575073, 0.8145695328712463, 0.3791390657424927, 0.6771523356437683, 0.33774834871292114, 0.319536417722702, 0.3344370722770691, 0.7897350788116455, 0.3245033025741577, 0.33278146386146545, 0.31456953287124634, 0.34437087178230286, 0.30960264801979065, 0.31622517108917236]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed46_party_preds.pt,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,3,Adaptive Complementarity,4.0,8.0,4.666666666666667,4.0,2.8666666666666667,5.0,0.5333333333333333
ACM,hard,46,adaptive_graph_val,5,0.9089403748512268,0.8830313086509705,0.883287071578466,0.883287071578466,0.8929159641265869,0.8665568232536316,0,272250,272250,45375,317625,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8830313086509705,0.4476661185423533,0.3196046054363251,0.3130148351192474,0.859967052936554,none,0.0,0,15,[],-1.0,-1.0,5,272250,45375,407700,5,407700,7475,14.771327000053134,2,2,1,"[[1,4],[1,12],[2,8],[2,12],[4,8]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.33774834871292114, 0.3708609342575073, 0.8145695328712463, 0.3791390657424927, 0.6771523356437683, 0.33774834871292114, 0.319536417722702, 0.3344370722770691, 0.7897350788116455, 0.3245033025741577, 0.33278146386146545, 0.31456953287124634, 0.34437087178230286, 0.30960264801979065, 0.31622517108917236]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed46_party_preds.pt,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,3,TA-DVFG,11.0,5.0,5.0,2.0,1.6666666666666667,2.3333333333333335,0.3333333333333333
DBLP,hard,42,topk_reliability_vote,5,0.9098765254020692,0.8943489193916321,0.8844694650149283,0.8844694650149283,0.8955773711204529,0.8796069025993347,0,0,0,81140,81140,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8943489193916321,0.3343161284923553,0.2776412665843963,0.2493857443332672,0.8734643459320068,none,0.0,0,15,[],-1.0,-1.0,0,0,81140,0,0,0,0,0.0,0,0,0,[],"[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,1,Global Top-k,15.0,1.0,0.0,,1.0,1.0,0.0
DBLP,hard,42,full_mesh,5,0.8814814686775208,0.8648648858070374,0.8492971556961271,0.8492971556961271,0.8673218488693237,0.8488943576812744,0,3407880,3407880,243420,3651300,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8648648858070374,0.37264537413915,0.3095823228359222,0.2690417766571045,0.8746928572654724,none,0.0,0,15,[],-1.0,-1.0,105,3407880,243420,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,1,Full Mesh,1.0,15.0,15.0,1.0,15.0,15.0,0.0
DBLP,hard,42,adaptive_pair,5,0.8827160596847534,0.8697788715362549,0.8540038154323881,0.8540038154323881,0.8697788715362549,0.8452088236808777,0,454384,454384,227192,681576,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8697788715362549,0.3603603551785151,0.2690417766571045,0.2346437275409698,0.8746928572654724,none,0.0,0,15,[],-1.0,-1.0,14,454384,227192,729000,14,729000,0,1.4607753000309458,3,0,11,"[[0,4],[0,9],[1,7],[1,14],[2,6],[2,8],[3,12],[3,14],[4,5],[5,13],[6,8],[7,13],[9,11],[11,12]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,1,Adaptive Pairwise,3.0,11.0,7.0,5.0,2.8666666666666667,2.8666666666666667,0.0
DBLP,hard,42,adaptive_complementarity,5,0.8740741014480591,0.8574938774108887,0.8385897655960256,0.8385897655960256,0.859950840473175,0.8390663266181946,0,454384,454384,243420,697804,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8574938774108887,0.3562653561433156,0.2641277611255646,0.2432432472705841,0.8746928572654724,none,0.0,0,15,[],-1.0,-1.0,14,454384,243420,729000,14,729000,0,1.480492700036848,1,4,9,"[[0,4],[0,11],[1,7],[1,8],[2,4],[2,12],[3,11],[3,12],[5,13],[5,14],[6,8],[6,14],[7,13],[9,10]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,1,Adaptive Complementarity,3.0,7.0,5.0,3.0,2.8666666666666667,2.8666666666666667,0.0
DBLP,hard,42,adaptive_graph_val,5,0.9160493612289428,0.8857493996620178,0.8745548298933867,0.8745548298933867,0.8968058824539185,0.8832923769950867,0,162280,162280,97368,259648,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8857493996620178,0.3636363605658213,0.2837837934494018,0.2567567527294159,0.8771498799324036,none,0.0,0,15,[],-1.0,-1.0,5,162280,97368,729000,5,729000,7614,13.481787500015344,1,2,2,"[[1,4],[1,8],[2,8],[2,14],[3,14]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,1,TA-DVFG,10.0,6.0,6.0,5.0,1.6666666666666667,1.6666666666666667,0.0
DBLP,hard,43,topk_reliability_vote,5,0.92592591047287,0.9226044416427612,0.9176564066643988,0.9176564066643988,0.9287469387054444,0.9127764105796814,0,0,0,81140,81140,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.9226044416427612,0.3354627341032028,0.2727272808551788,0.2285012304782867,0.9238329529762268,none,0.0,0,15,[],-1.0,-1.0,0,0,81140,0,0,0,0,0.0,0,0,0,[],"[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,1,Global Top-k,15.0,1.0,0.0,,1.0,1.0,0.0
DBLP,hard,43,full_mesh,5,0.8999999761581421,0.9029483795166016,0.8937410257414369,0.8937410257414369,0.9041768908500672,0.8882063627243042,0,3407880,3407880,243420,3651300,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.9029483795166016,0.3850941876570383,0.3046683073043823,0.285012274980545,0.9250614047050476,none,0.0,0,15,[],-1.0,-1.0,105,3407880,243420,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,1,Full Mesh,1.0,15.0,15.0,1.0,15.0,15.0,0.0
DBLP,hard,43,adaptive_pair,5,0.895061731338501,0.9004914164543152,0.8899732222341878,0.8899732222341878,0.9029483795166016,0.8832923769950867,0,454384,454384,243420,697804,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.9004914164543152,0.3695331672827402,0.2727272808551788,0.2395577430725097,0.9226044416427612,none,0.0,0,15,[],-1.0,-1.0,14,454384,243420,729000,14,729000,0,1.5263112999673467,3,0,11,"[[0,1],[0,8],[1,4],[2,3],[2,9],[3,13],[4,8],[5,10],[6,13],[6,14],[7,11],[7,12],[9,14],[11,12]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,1,Adaptive Pairwise,4.0,6.0,3.75,3.0,2.8666666666666667,2.8666666666666667,0.0
DBLP,hard,43,adaptive_complementarity,5,0.8987654447555542,0.8992629051208496,0.8880846556972727,0.8880846556972727,0.9029483795166016,0.8808353543281555,0,454384,454384,227192,681576,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8992629051208496,0.3707616686820983,0.4213759303092956,0.2346437275409698,0.9152334332466124,none,0.0,0,15,[],-1.0,-1.0,14,454384,227192,729000,14,729000,0,1.478413199976785,1,4,9,"[[0,1],[0,7],[1,8],[2,7],[2,9],[4,13],[4,14],[5,6],[5,10],[6,14],[8,12],[9,10],[11,12],[11,13]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,1,Adaptive Complementarity,2.0,14.0,14.0,7.0,2.8666666666666667,2.8666666666666667,0.0
DBLP,hard,43,adaptive_graph_val,5,0.924691379070282,0.916461944580078,0.9083973931654328,0.9083973931654328,0.9226044416427612,0.9054054021835328,0,162280,162280,97368,259648,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.916461944580078,0.3666666726271311,0.3022113144397735,0.2309582382440567,0.9238329529762268,none,0.0,0,15,[],-1.0,-1.0,5,162280,97368,729000,5,729000,7570,13.464857600003596,1,2,2,"[[0,9],[0,11],[7,9],[7,11],[10,13]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,1,TA-DVFG,11.0,4.0,3.0,2.0,1.6666666666666667,1.6666666666666667,0.0
DBLP,hard,44,topk_reliability_vote,5,0.8962963223457336,0.9029483795166016,0.8993764566295929,0.8993764566295929,0.9029483795166016,0.8918918967247009,0,0,0,81140,81140,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.9029483795166016,0.3351351370414098,0.2751842737197876,0.2407862395048141,0.8943489193916321,none,0.0,0,15,[],-1.0,-1.0,0,0,81140,0,0,0,0,0.0,0,0,0,[],"[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.26049381494522095, 0.24320988357067108, 0.25925925374031067, 0.29629629850387573, 0.24938271939754486, 0.8777777552604675, 0.2666666805744171, 0.2469135820865631, 0.2777777910232544, 0.2777777910232544, 0.48148149251937866, 0.47777777910232544, 0.27654320001602173, 0.25432097911834717, 0.27654320001602173]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed44_party_preds.pt,2e73289384f52343e400371d12c6bcc67ee3b087e7fd2261e59e72d04e0b5ac6,1,Global Top-k,15.0,1.0,0.0,,1.0,1.0,0.0
