dataset,setting,seed,method,d_ref,lr,weight_decay,epoch,train_loss,val_metric,selected_run
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,186,0.021852931007742882,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,187,0.021708723157644272,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,188,0.021566279232501984,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,189,0.021425528451800346,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,190,0.021286452189087868,0.7632450461387634,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,191,0.02114884927868843,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,192,0.021012919023633003,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,193,0.020878585055470467,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,194,0.02074577286839485,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,195,0.020614342764019966,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,196,0.02048422209918499,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,197,0.020355604588985443,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,198,0.020228508859872818,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,199,0.02010268345475197,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,0,1.1838557720184326,0.3344370722770691,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,1,1.1483516693115234,0.3576158881187439,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,2,1.1143206357955933,0.38410595059394836,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,3,1.0817315578460693,0.4254966974258423,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,4,1.0504728555679321,0.503311276435852,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,5,1.0204237699508667,0.5745033025741577,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,6,0.9913271069526672,0.6324503421783447,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,7,0.9630783796310425,0.6622516512870789,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,8,0.935604453086853,0.6655629277229309,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,9,0.9088036417961121,0.6788079738616943,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,10,0.8825665712356567,0.6821191906929016,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,11,0.8568257093429565,0.6771523356437683,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,12,0.831529974937439,0.6821191906929016,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,13,0.8066605925559998,0.693708598613739,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,14,0.7821747064590454,0.7052980065345764,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,15,0.7580375671386719,0.7086092829704285,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,16,0.7342457175254822,0.7135761380195618,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,17,0.7108343243598938,0.7235099077224731,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,18,0.6878244876861572,0.7201986908912659,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,19,0.6652430295944214,0.7135761380195618,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,20,0.6431149840354919,0.7168874144554138,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,21,0.6214342713356018,0.7185430526733398,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,22,0.600196123123169,0.7201986908912659,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,23,0.5794082880020142,0.7201986908912659,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,24,0.5590764284133911,0.7168874144554138,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,25,0.5392313003540039,0.7152317762374878,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,26,0.5198957920074463,0.7185430526733398,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,27,0.5010777115821838,0.7168874144554138,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,28,0.4827442765235901,0.7152317762374878,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,29,0.4649032652378082,0.7135761380195618,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,30,0.4475794732570648,0.7152317762374878,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,31,0.4307667315006256,0.7102649211883545,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,32,0.4144715666770935,0.7102649211883545,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,33,0.39869290590286255,0.7102649211883545,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,34,0.38340768218040466,0.7102649211883545,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,35,0.36860981583595276,0.7119205594062805,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,36,0.35428670048713684,0.7135761380195618,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,37,0.34043994545936584,0.7135761380195618,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,38,0.3270675837993622,0.7168874144554138,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,39,0.314164936542511,0.7168874144554138,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,40,0.3017320930957794,0.7152317762374878,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,41,0.2897581458091736,0.7168874144554138,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,42,0.2782478332519531,0.7168874144554138,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,43,0.267207533121109,0.7218543291091919,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,44,0.2566388249397278,0.7218543291091919,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,45,0.24651981890201569,0.7185430526733398,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,46,0.23683945834636688,0.7185430526733398,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,47,0.22758793830871582,0.7168874144554138,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,48,0.21874801814556122,0.7152317762374878,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,49,0.21030639111995697,0.7152317762374878,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,50,0.20225651562213898,0.7201986908912659,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,51,0.1945873647928238,0.7201986908912659,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,52,0.18728528916835785,0.7218543291091919,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,53,0.18033793568611145,0.7235099077224731,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,54,0.17373275756835938,0.7235099077224731,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,55,0.16744683682918549,0.7268211841583252,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,56,0.1614646017551422,0.7284768223762512,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,57,0.15577231347560883,0.7334437370300293,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,58,0.15035557746887207,0.7317880988121033,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,59,0.14520302414894104,0.7350993156433105,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,60,0.1403050571680069,0.7334437370300293,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,61,0.1356465369462967,0.7350993156433105,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,62,0.13121402263641357,0.7350993156433105,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,63,0.1270001083612442,0.7367549538612366,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,64,0.12299399077892303,0.7367549538612366,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,65,0.11918449401855469,0.7367549538612366,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,66,0.11556050926446915,0.7400662302970886,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,67,0.11210944503545761,0.7400662302970886,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,68,0.10882171243429184,0.7400662302970886,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,69,0.10568833351135254,0.7400662302970886,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,70,0.10270033031702042,0.7400662302970886,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,71,0.09984920173883438,0.7450330853462219,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,72,0.09712468832731247,0.746688723564148,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,73,0.0945192277431488,0.751655638217926,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,74,0.09202824532985687,0.751655638217926,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,75,0.08964388817548752,0.751655638217926,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,76,0.08735843747854233,0.751655638217926,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,77,0.08516678214073181,0.753311276435852,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,78,0.08306502550840378,0.751655638217926,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,79,0.08104535192251205,0.751655638217926,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,80,0.07909863442182541,0.751655638217926,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,81,0.07722070068120956,0.751655638217926,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,82,0.07541179656982422,0.7549669146537781,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,83,0.07367746531963348,0.7549669146537781,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,84,0.07201775163412094,0.7549669146537781,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,85,0.07042891532182693,0.7549669146537781,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,86,0.06890644878149033,0.7549669146537781,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,87,0.06744695454835892,0.7549669146537781,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,88,0.06604702770709991,0.7549669146537781,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,89,0.0647008940577507,0.7566224932670593,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,90,0.06340686231851578,0.7582781314849854,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,91,0.06216327100992203,0.7582781314849854,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,92,0.06096818298101425,0.7582781314849854,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,93,0.0598195418715477,0.7599337697029114,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,94,0.05871233716607094,0.7599337697029114,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,95,0.05764727294445038,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,96,0.05662235990166664,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,97,0.05563032627105713,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,98,0.05467517301440239,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,99,0.05376002565026283,0.7615894079208374,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,100,0.05288688465952873,0.7632450461387634,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,101,0.05204930156469345,0.7632450461387634,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,102,0.051243554800748825,0.7632450461387634,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,103,0.050466910004615784,0.7632450461387634,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,104,0.049716848880052567,0.7632450461387634,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,105,0.04899144545197487,0.7632450461387634,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,106,0.04828888922929764,0.7649006843566895,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,107,0.047605790197849274,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,108,0.04694027081131935,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,109,0.046294622123241425,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,110,0.04566565528512001,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,111,0.0450512133538723,0.7698675394058228,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,112,0.04445067420601845,0.7698675394058228,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,113,0.04386245086789131,0.7698675394058228,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,114,0.04328775405883789,0.7698675394058228,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,115,0.04272644221782684,0.7698675394058228,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,116,0.04217669740319252,0.7698675394058228,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,117,0.04163879156112671,0.7698675394058228,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,118,0.041110895574092865,0.7715231776237488,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,119,0.04059114679694176,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,120,0.040079813450574875,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,121,0.03957844898104668,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,122,0.039085712283849716,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,123,0.03860214725136757,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,124,0.03813260421156883,0.7764900922775269,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,125,0.03767785802483559,0.7764900922775269,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,126,0.037238121032714844,0.7764900922775269,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,127,0.036811068654060364,0.7764900922775269,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,128,0.03639378398656845,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,129,0.03598617762327194,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,130,0.03558090701699257,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,131,0.03518110141158104,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,132,0.03479324281215668,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,133,0.03441767022013664,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,134,0.0340510718524456,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,135,0.03369077295064926,0.7748344540596008,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,136,0.03333500027656555,0.7731788158416748,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,137,0.032984305173158646,0.7731788158416748,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,138,0.032639600336551666,0.7731788158416748,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,139,0.03230055421590805,0.7731788158416748,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,140,0.03196810558438301,0.7731788158416748,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,141,0.031642571091651917,0.7731788158416748,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,142,0.03132449463009834,0.7731788158416748,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,143,0.031013088300824165,0.7731788158416748,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,144,0.030708886682987213,0.7715231776237488,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,145,0.030411506071686745,0.7715231776237488,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,146,0.03012116625905037,0.7715231776237488,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,147,0.0298380795866251,0.7715231776237488,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,148,0.02956174500286579,0.7715231776237488,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,149,0.0292915441095829,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,150,0.029026608914136887,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,151,0.02876553311944008,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,152,0.028508858755230904,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,153,0.028255313634872437,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,154,0.028005097061395645,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,155,0.027758101001381874,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,156,0.027512887492775917,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,157,0.02726921997964382,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,158,0.02702895551919937,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,159,0.026791337877511978,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,160,0.02655746601521969,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,161,0.026328254491090775,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,162,0.02610410563647747,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,163,0.025886399671435356,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,164,0.025674063712358475,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,165,0.025466198101639748,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,166,0.02526230737566948,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,167,0.025061562657356262,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,168,0.024863755330443382,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,169,0.024668749421834946,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,170,0.024476351216435432,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,171,0.02428612858057022,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,172,0.024098072201013565,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,173,0.02391190454363823,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,174,0.023725025355815887,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,175,0.023538047447800636,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,176,0.023351849988102913,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,177,0.02316555194556713,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,178,0.022979216650128365,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,179,0.022793130949139595,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,180,0.02261054888367653,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,181,0.02243189327418804,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,182,0.022257627919316292,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,183,0.022088510915637016,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,184,0.021924925968050957,0.7698675394058228,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,185,0.02176664210855961,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,186,0.02161310985684395,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,187,0.021463563665747643,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,188,0.021316658705472946,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,189,0.02117067202925682,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,190,0.021024905145168304,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,191,0.020879503339529037,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,192,0.020734628662467003,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,193,0.02059105411171913,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,194,0.02044917456805706,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,195,0.02030910924077034,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,196,0.02017151191830635,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,197,0.020035000517964363,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,198,0.019901450723409653,0.7682119011878967,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,199,0.019769778475165367,0.7665562629699707,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,0,1.1074252128601074,0.36092716455459595,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,1,1.1034475564956665,0.39569535851478577,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,2,1.0995348691940308,0.46854305267333984,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,3,1.0956993103027344,0.5198675394058228,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,4,1.0918724536895752,0.5529801249504089,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,5,1.0880471467971802,0.559602677822113,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,6,1.0842325687408447,0.5480132699012756,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,7,1.0804164409637451,0.5248344540596008,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,8,1.0765591859817505,0.5132450461387634,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,9,1.0726470947265625,0.4950331151485443,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,10,1.0686732530593872,0.4768211841583252,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,11,1.064628005027771,0.46854305267333984,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,12,1.060496211051941,0.46192052960395813,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,13,1.0562440156936646,0.45695364475250244,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,14,1.0518375635147095,0.4503311216831207,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,15,1.0472686290740967,0.44701987504959106,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,16,1.0425422191619873,0.44701987504959106,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,17,1.0376651287078857,0.44701987504959106,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,18,1.0326201915740967,0.44536423683166504,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,19,1.0273820161819458,0.44536423683166504,False
