dataset,setting,seed,method,d_ref,lr,weight_decay,val_acc,test_acc,macro_f1,best_epoch,first_loss,best_loss,param_count,party_ids,role,selected
ACM,hard,43,Gated Fusion,128,0.0003,0.0001,0.374172180891037,0.3855024576187134,0.3208460423935429,29,1.1022909879684448,0.9819571375846863,127122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,32,0.001,0.0,0.7930463552474976,0.7462932467460632,0.7486800976810977,83,1.145829200744629,0.08726014941930771,10819,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,32,0.001,0.0001,0.804635763168335,0.7627677321434021,0.764093958641831,44,1.080262541770935,0.1523096263408661,10819,"[0, 2, 1, 3, 5]",main,True
ACM,hard,43,Reliability-Selected Project-and-Mean,32,0.0003,0.0,0.7764900922775269,0.7298187613487244,0.730284993707628,132,1.116324782371521,0.1969437599182129,10819,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,32,0.0003,0.0001,0.7880794405937195,0.749588131904602,0.751343397370999,159,1.0983084440231323,0.15663808584213257,10819,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,64,0.001,0.0,0.7698675394058228,0.703459620475769,0.7068360488850227,74,1.093037486076355,0.033821333199739456,21635,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,64,0.001,0.0001,0.7649006843566895,0.6985173225402832,0.7027772829886786,55,1.128991723060608,0.061696987599134445,21635,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,64,0.0003,0.0,0.7781456708908081,0.7265238761901855,0.7284534910632413,122,1.1571930646896362,0.08766376972198486,21635,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,64,0.0003,0.0001,0.7864238619804382,0.7232289910316467,0.7265119301627349,132,1.142964482307434,0.07783761620521545,21635,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.001,0.0,0.7615894079208374,0.7116968631744385,0.7143294615402143,58,1.11747145652771,0.01816248707473278,43267,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.001,0.0001,0.7682119011878967,0.7067545056343079,0.7114151836437528,49,1.0995190143585205,0.024348881095647812,43267,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0,0.7665562629699707,0.703459620475769,0.7067214510980966,167,1.1565672159194946,0.024965040385723114,43267,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,0.7764900922775269,0.7133443355560303,0.71705898714478,124,1.1838557720184326,0.03813260421156883,43267,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0,0.559602677822113,0.5453047752380371,0.44147128780156303,5,1.1074252128601074,1.0880471467971802,10664,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.001,0.0001,0.5115894079208374,0.429983526468277,0.4222106732350603,20,1.102088451385498,1.0017375946044922,10664,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.0003,0.0,0.5115894079208374,0.4530477821826935,0.44497873842818936,69,1.1045671701431274,0.9803592562675476,10664,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,32,0.0003,0.0001,0.443708598613739,0.4316309690475464,0.3626949079079897,109,1.0972596406936646,0.8642923831939697,10664,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,64,0.001,0.0,0.5331125855445862,0.47611203789711,0.4808798552358661,16,1.1062383651733398,0.9925308227539062,21320,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,64,0.001,0.0001,0.4784768223762512,0.42833608388900757,0.42224453666110723,22,1.099592685699463,0.9223038554191589,21320,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,64,0.0003,0.0,0.430463582277298,0.37726524472236633,0.34122337377044437,54,1.099818229675293,0.9667361974716187,21320,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,64,0.0003,0.0001,0.5480132699012756,0.5222405195236206,0.4995250712192482,57,1.1012169122695923,0.9669882655143738,21320,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,128,0.001,0.0,0.5463576316833496,0.4777594804763794,0.4674156014406434,9,1.1011900901794434,1.0061277151107788,42632,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,128,0.001,0.0001,0.5711920261383057,0.5485996603965759,0.469427435471714,4,1.0967838764190674,1.0576530694961548,42632,"[0, 2, 1, 3, 5]",main,True
ACM,hard,43,Reliability-Selected Gated Fusion,128,0.0003,0.0,0.556291401386261,0.4975288212299347,0.4767816670047001,23,1.103756308555603,1.0359243154525757,42632,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Reliability-Selected Gated Fusion,128,0.0003,0.0001,0.5132450461387634,0.48929160833358765,0.4512800957368917,32,1.09660804271698,0.9981898665428162,42632,"[0, 2, 1, 3, 5]",main,False
ACM,hard,43,Useful-Only Project-and-Mean,32,0.001,0.0,0.9039735198020935,0.8780889511108398,0.8780493504783816,56,1.1391644477844238,0.29164230823516846,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Project-and-Mean,32,0.001,0.0001,0.8990066051483154,0.8830313086509705,0.8842310119924258,132,1.1205965280532837,0.22290587425231934,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Project-and-Mean,32,0.0003,0.0,0.8973509669303894,0.8813838362693787,0.8819422571253005,115,1.0876424312591553,0.3383577764034271,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Project-and-Mean,32,0.0003,0.0001,0.8956953883171082,0.874794065952301,0.875757791039121,182,1.141440987586975,0.31547632813453674,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Project-and-Mean,64,0.001,0.0,0.9023178815841675,0.8912685513496399,0.892435606721321,134,1.1222217082977295,0.20451723039150238,13059,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Project-and-Mean,64,0.001,0.0001,0.9056291580200195,0.8780889511108398,0.8786884250003612,49,1.0854625701904297,0.2593493163585663,13059,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Project-and-Mean,64,0.0003,0.0,0.9056291580200195,0.8731465935707092,0.8742949734077565,119,1.1649010181427002,0.27336224913597107,13059,"[0, 1, 2]",diagnostic_oracle,True
ACM,hard,43,Useful-Only Project-and-Mean,64,0.0003,0.0001,0.8990066051483154,0.8813838362693787,0.8819476719240007,165,1.1677756309509277,0.23865564167499542,13059,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Project-and-Mean,128,0.001,0.0,0.9023178815841675,0.8813838362693787,0.8824792032035438,80,1.1653010845184326,0.20730052888393402,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Project-and-Mean,128,0.001,0.0001,0.9039735198020935,0.8846787214279175,0.885502510182817,56,1.1472971439361572,0.2113369107246399,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Project-and-Mean,128,0.0003,0.0,0.9056291580200195,0.8863261938095093,0.887649905322954,133,1.1409565210342407,0.22134533524513245,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Project-and-Mean,128,0.0003,0.0001,0.9023178815841675,0.8912685513496399,0.8927109736613362,153,1.031988501548767,0.20699134469032288,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,32,0.001,0.0,0.8923841118812561,0.8616145253181458,0.8618563966202423,188,1.1006278991699219,0.30865180492401123,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,32,0.001,0.0001,0.8807947039604187,0.827018141746521,0.8258366654986776,139,1.1078052520751953,0.4723835289478302,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,32,0.0003,0.0,0.8758277893066406,0.8352553248405457,0.8262227970153665,98,1.102789282798767,0.9993754625320435,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,32,0.0003,0.0001,0.7334437370300293,0.7116968631744385,0.6576013498042365,199,1.1013702154159546,0.8592689037322998,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,64,0.001,0.0,0.8741722106933594,0.8336079120635986,0.8351618635341015,193,1.0983201265335083,0.27977821230888367,12870,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,64,0.001,0.0001,0.8940397500991821,0.8484349250793457,0.8438007939191304,27,1.1088424921035767,1.018754482269287,12870,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,64,0.0003,0.0,0.8956953883171082,0.874794065952301,0.8752879409985802,64,1.1034035682678223,1.0440082550048828,12870,"[0, 1, 2]",diagnostic_oracle,True
ACM,hard,43,Useful-Only Gated Fusion,64,0.0003,0.0001,0.8294702172279358,0.7957166433334351,0.7847883047137826,199,1.0954861640930176,0.6519249677658081,12870,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,128,0.001,0.0,0.8857616186141968,0.8484349250793457,0.849710086621708,198,1.0949701070785522,0.24969695508480072,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,128,0.001,0.0001,0.8841059803962708,0.8484349250793457,0.8489930940734638,199,1.1031590700149536,0.26257678866386414,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,128,0.0003,0.0,0.8990066051483154,0.8731465935707092,0.8729401966971028,42,1.1017807722091675,1.0403642654418945,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,43,Useful-Only Gated Fusion,128,0.0003,0.0001,0.8791390657424927,0.8319604396820068,0.8303294707454528,193,1.1002590656280518,0.5135461091995239,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Project-and-Mean,32,0.001,0.0,0.5678808093070984,0.561779260635376,0.5632019832132271,188,1.0850046873092651,0.010059378109872341,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Mean,32,0.001,0.0001,0.5711920261383057,0.5535420179367065,0.5546566658066986,124,1.1124980449676514,0.01853577420115471,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Mean,32,0.0003,0.0,0.5894039869308472,0.5601317882537842,0.5623178770532286,198,1.1509398221969604,0.056666050106287,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Mean,32,0.0003,0.0001,0.6009933948516846,0.5799011588096619,0.5829415582051042,181,1.1228078603744507,0.0562918446958065,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,True
ACM,hard,44,Project-and-Mean,64,0.001,0.0,0.5612582564353943,0.5337726473808289,0.5344710500975486,103,1.086608648300171,0.008117487654089928,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Mean,64,0.001,0.0001,0.6009933948516846,0.561779260635376,0.5617454349468364,72,1.0685819387435913,0.011542105115950108,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Mean,64,0.0003,0.0,0.5844370722770691,0.561779260635376,0.5596388971388971,181,1.1334279775619507,0.023834174498915672,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Mean,64,0.0003,0.0001,0.5629138946533203,0.5568369030952454,0.5582046284491091,199,1.1388534307479858,0.017898719757795334,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Mean,128,0.001,0.0,0.556291401386261,0.5436573028564453,0.5439152934812186,184,1.0666656494140625,0.0009287690627388656,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Mean,128,0.001,0.0001,0.5645695328712463,0.5584843754768372,0.5587426725638107,192,1.095932960510254,0.0013691422063857317,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Mean,128,0.0003,0.0,0.5513244867324829,0.5485996603965759,0.5483089712616581,197,1.122791051864624,0.006955963093787432,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Mean,128,0.0003,0.0001,0.5496688485145569,0.5403624176979065,0.5394404682826806,195,1.1094634532928467,0.006957539822906256,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,32,0.001,0.0,0.43543046712875366,0.42339372634887695,0.4024116709301895,14,1.0992883443832397,0.5462055206298828,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,32,0.001,0.0001,0.45198675990104675,0.42504119873046875,0.4227964499831309,27,1.0958236455917358,0.052469126880168915,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,32,0.0003,0.0,0.42880794405937195,0.39868202805519104,0.39491213925309765,65,1.0977346897125244,0.15600819885730743,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,32,0.0003,0.0001,0.44701987504959106,0.4332784116268158,0.43269531629267294,48,1.0959810018539429,0.3876092731952667,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,64,0.001,0.0,0.42880794405937195,0.390444815158844,0.348788476524174,12,1.1092888116836548,0.4518219232559204,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,64,0.001,0.0001,0.42384105920791626,0.4184513986110687,0.4176336260571352,99,1.1038367748260498,0.0002793669409584254,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,64,0.0003,0.0,0.443708598613739,0.4118616282939911,0.3997264704021756,42,1.0895990133285522,0.20788495242595673,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,64,0.0003,0.0001,0.4420529901981354,0.4168039560317993,0.410201049916944,49,1.0964516401290894,0.15972080826759338,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,128,0.001,0.0,0.4420529901981354,0.40362438559532166,0.3774117957481027,6,1.0946991443634033,0.5653912425041199,247939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,128,0.001,0.0001,0.4370861053466797,0.4102141559123993,0.39763284097448687,8,1.1106773614883423,0.40231308341026306,247939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,128,0.0003,0.0,0.4321191906929016,0.4085667133331299,0.4049138657493749,34,1.0970910787582397,0.18469330668449402,247939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Project-and-Concat,128,0.0003,0.0001,0.4652317762374878,0.40197694301605225,0.4026227467114167,10,1.0957647562026978,0.82054603099823,247939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,True
ACM,hard,44,Gated Fusion,32,0.001,0.0,0.4867549538612366,0.44645798206329346,0.43549172365065364,11,1.1035048961639404,1.0432660579681396,31794,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,True
ACM,hard,44,Gated Fusion,32,0.001,0.0001,0.3708609342575073,0.3492586612701416,0.2722543935465284,42,1.1050511598587036,0.7499645948410034,31794,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Gated Fusion,32,0.0003,0.0,0.4023178815841675,0.36408567428588867,0.3198233948233948,50,1.0991809368133545,0.9903573989868164,31794,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Gated Fusion,32,0.0003,0.0001,0.41059601306915283,0.3855024576187134,0.30543714658547194,34,1.102251648902893,1.0310765504837036,31794,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Gated Fusion,64,0.001,0.0,0.42218542098999023,0.40197694301605225,0.3629153539172443,6,1.0987941026687622,1.0483250617980957,63570,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Gated Fusion,64,0.001,0.0001,0.42880794405937195,0.3706754446029663,0.3407074837995891,16,1.1043845415115356,0.9459964632987976,63570,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Gated Fusion,64,0.0003,0.0,0.3692052960395813,0.35420098900794983,0.30038530264227675,70,1.102421522140503,0.8189713358879089,63570,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Gated Fusion,64,0.0003,0.0001,0.38410595059394836,0.35584843158721924,0.33897373316863627,167,1.1027084589004517,0.28983592987060547,63570,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Gated Fusion,128,0.001,0.0,0.39403972029685974,0.3920922577381134,0.35540157053996513,15,1.10892915725708,0.8884972929954529,127122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Gated Fusion,128,0.001,0.0001,0.4254966974258423,0.38385501503944397,0.359943876364327,13,1.1027284860610962,0.9168171286582947,127122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Gated Fusion,128,0.0003,0.0,0.4254966974258423,0.390444815158844,0.3220057950790282,25,1.0966815948486328,0.991634726524353,127122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Gated Fusion,128,0.0003,0.0001,0.3907284736633301,0.3476111888885498,0.27221010989186994,49,1.093071699142456,0.8453539609909058,127122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,32,0.001,0.0,0.7698675394058228,0.7578253746032715,0.7597911534105507,87,1.2144016027450562,0.07266911119222641,10819,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,32,0.001,0.0001,0.7930463552474976,0.7726523876190186,0.775477340082667,53,1.105368971824646,0.14912302792072296,10819,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,32,0.0003,0.0,0.7350993156433105,0.7446457743644714,0.7462616294610335,196,1.0718553066253662,0.12634684145450592,10819,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,32,0.0003,0.0001,0.7930463552474976,0.7858319878578186,0.78644616226679,150,1.1511119604110718,0.14999757707118988,10819,"[0, 2, 1, 6, 13]",main,True
ACM,hard,44,Reliability-Selected Project-and-Mean,64,0.001,0.0,0.7665562629699707,0.747940719127655,0.7502499445954546,53,1.0717929601669312,0.055111583322286606,21635,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,64,0.001,0.0001,0.7599337697029114,0.7611202597618103,0.7639157925584475,96,1.237891435623169,0.026654327288269997,21635,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,64,0.0003,0.0,0.75,0.7248764634132385,0.7283588954715862,82,1.1343069076538086,0.14904329180717468,21635,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,64,0.0003,0.0001,0.7665562629699707,0.7693575024604797,0.7718098559038299,17,1.235714316368103,0.8164750933647156,21635,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,128,0.001,0.0,0.7334437370300293,0.7364085912704468,0.7399133888561522,62,1.094938039779663,0.01322643831372261,43267,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,128,0.001,0.0001,0.7665562629699707,0.7462932467460632,0.7489997377474543,49,1.0716428756713867,0.020353805273771286,43267,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,128,0.0003,0.0,0.7599337697029114,0.7462932467460632,0.7477063512692901,165,1.142124891281128,0.024168431758880615,43267,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,0.7417218685150146,0.7331136465072632,0.7347271836989061,197,1.1021397113800049,0.020492278039455414,43267,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,32,0.001,0.0,0.4834437072277069,0.4398682117462158,0.37796720478752954,23,1.0959901809692383,1.0010631084442139,10664,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,32,0.001,0.0001,0.45198675990104675,0.42339372634887695,0.37313677978721566,22,1.10222327709198,1.0133165121078491,10664,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,32,0.0003,0.0,0.503311276435852,0.4777594804763794,0.46708397826630516,61,1.0963945388793945,1.0109072923660278,10664,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,32,0.0003,0.0001,0.5496688485145569,0.5205931067466736,0.41976522161588087,35,1.1038691997528076,1.0597862005233765,10664,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,64,0.001,0.0,0.5298013091087341,0.5024711489677429,0.46990438716417365,20,1.0988343954086304,0.9487004280090332,21320,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,64,0.001,0.0001,0.4271523058414459,0.4135090708732605,0.4024275095208562,15,1.1011695861816406,0.9962438941001892,21320,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,64,0.0003,0.0,0.4205298125743866,0.429983526468277,0.4102408049587109,83,1.109033465385437,0.8899391293525696,21320,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,64,0.0003,0.0001,0.5049669146537781,0.4777594804763794,0.4606826415185031,63,1.103935956954956,0.9686639308929443,21320,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,128,0.001,0.0,0.5745033025741577,0.5502471327781677,0.4922176720506684,5,1.1006394624710083,1.0572428703308105,42632,"[0, 2, 1, 6, 13]",main,True
ACM,hard,44,Reliability-Selected Gated Fusion,128,0.001,0.0001,0.443708598613739,0.44151565432548523,0.4102794901792815,10,1.1004559993743896,1.0084222555160522,42632,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,128,0.0003,0.0,0.4900662302970886,0.4563426673412323,0.4533757961007178,32,1.0975273847579956,1.0013258457183838,42632,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Reliability-Selected Gated Fusion,128,0.0003,0.0001,0.4552980065345764,0.44810542464256287,0.42627521554947956,43,1.0926100015640259,0.9388953447341919,42632,"[0, 2, 1, 6, 13]",main,False
ACM,hard,44,Useful-Only Project-and-Mean,32,0.001,0.0,0.8907284736633301,0.8846787214279175,0.8850443219883859,14,1.1174776554107666,0.6745513081550598,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Project-and-Mean,32,0.001,0.0001,0.8973509669303894,0.8945634365081787,0.8955212925300323,169,1.1678417921066284,0.21769022941589355,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Project-and-Mean,32,0.0003,0.0,0.889072835445404,0.8797364234924316,0.8803961129526668,120,1.0661239624023438,0.35197946429252625,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Project-and-Mean,32,0.0003,0.0001,0.8907284736633301,0.8896210789680481,0.89024022430971,127,1.0574676990509033,0.3392016291618347,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Project-and-Mean,64,0.001,0.0,0.8973509669303894,0.8879736661911011,0.8890738241601843,59,1.126810073852539,0.24116423726081848,13059,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Project-and-Mean,64,0.001,0.0001,0.8973509669303894,0.8846787214279175,0.8858227746074734,59,1.0787996053695679,0.23809929192066193,13059,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Project-and-Mean,64,0.0003,0.0,0.8907284736633301,0.8797364234924316,0.8807150899625573,197,1.1655932664871216,0.234117329120636,13059,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Project-and-Mean,64,0.0003,0.0001,0.887417197227478,0.8879736661911011,0.8890061558190526,188,1.0837321281433105,0.23388735949993134,13059,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Project-and-Mean,128,0.001,0.0,0.8990066051483154,0.8879736661911011,0.8892222560666058,46,1.0648726224899292,0.21319596469402313,26115,"[0, 1, 2]",diagnostic_oracle,True
ACM,hard,44,Useful-Only Project-and-Mean,128,0.001,0.0001,0.8973509669303894,0.8879736661911011,0.8890738241601843,51,1.1525804996490479,0.21246220171451569,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Project-and-Mean,128,0.0003,0.0,0.8923841118812561,0.8830313086509705,0.8842156761777287,152,1.1362651586532593,0.21623121201992035,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Project-and-Mean,128,0.0003,0.0001,0.8907284736633301,0.8813838362693787,0.8824696318368078,147,1.172186255455017,0.2163437008857727,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Gated Fusion,32,0.001,0.0,0.8526490330696106,0.8566721677780151,0.8585805299789996,199,1.0989168882369995,0.3509393334388733,6438,"[0, 1, 2]",diagnostic_oracle,False
