dataset,seed,weak_count,num_parties,method,test_at_best_val,macro_f1,selected_links,peer_communication,readout_communication,topology_control_communication,total_communication,candidate_evaluations,topology_time_seconds,selected_edges,useful_party_mask,party_view_names,party_permutation,parent_cache,parent_cache_fingerprint,subset_cache_fingerprint
DBLP,42,2,5,topk_reliability_vote,0.8746928572654724,0.8617529724460347,0,0,81140,0,81140,0,0.0,[],"[false, true, false, true, true]","[""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""APTPA""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,821f9f7611f56faab5b1c185f6460f5b53b3a8545027b8ac0183668b1d74d318
DBLP,42,2,5,random_matched,0.8746928572654724,0.8611437331448616,5,162280,81140,0,243420,0,0.0,"[[0,1],[0,2],[0,3],[1,2],[3,4]]","[false, true, false, true, true]","[""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""APTPA""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,821f9f7611f56faab5b1c185f6460f5b53b3a8545027b8ac0183668b1d74d318
DBLP,42,2,5,adaptive_pair,0.8746928572654724,0.8617803576228461,4,129824,81140,4860000,210964,0,5.989495699912368,"[[0,2],[1,3],[1,4],[3,4]]","[false, true, false, true, true]","[""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""APTPA""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,821f9f7611f56faab5b1c185f6460f5b53b3a8545027b8ac0183668b1d74d318
DBLP,42,2,5,adaptive_complementarity,0.8697788715362549,0.8529009076552725,5,162280,81140,4860000,243420,0,6.5174475999883725,"[[0,2],[0,3],[1,3],[1,4],[2,4]]","[false, true, false, true, true]","[""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""APTPA""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,821f9f7611f56faab5b1c185f6460f5b53b3a8545027b8ac0183668b1d74d318
DBLP,42,2,5,full_mesh,0.8746928572654724,0.8613758524981399,10,324560,81140,0,405700,0,0.0,"[[0,1],[0,2],[0,3],[0,4],[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]]","[false, true, false, true, true]","[""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""APTPA""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,821f9f7611f56faab5b1c185f6460f5b53b3a8545027b8ac0183668b1d74d318
DBLP,42,2,5,adaptive_graph_val,0.8746928572654724,0.8595548331552072,4,129824,64912,4860000,194736,8158,35.78571879998344,"[[1,2],[1,3],[2,4],[3,4]]","[false, true, false, true, true]","[""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""APTPA""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,821f9f7611f56faab5b1c185f6460f5b53b3a8545027b8ac0183668b1d74d318
DBLP,42,5,8,single_party_best,0.8771498799324036,0.865436109725972,0,0,0,0,0,0,0.0,[],"[true, false, false, false, false, true, true, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,322c5b3fa19fc7811975bb321c12137838661cb3a0e7389a776cf7c7ecd45fe7
DBLP,42,5,8,topk_reliability_vote,0.8710073828697205,0.8579231846842656,0,0,81140,0,81140,0,0.0,[],"[true, false, false, false, false, true, true, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,322c5b3fa19fc7811975bb321c12137838661cb3a0e7389a776cf7c7ecd45fe7
DBLP,42,5,8,random_matched,0.8648648262023926,0.8494960594898281,5,162280,97368,0,259648,0,0.0,"[[0,2],[1,5],[1,6],[5,7],[6,7]]","[true, false, false, false, false, true, true, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,322c5b3fa19fc7811975bb321c12137838661cb3a0e7389a776cf7c7ecd45fe7
DBLP,42,5,8,adaptive_pair,0.8624078631401062,0.8444956647831303,7,227192,113596,7776000,340788,0,15.859067400007916,"[[0,5],[0,6],[1,3],[1,7],[2,3],[2,7],[5,6]]","[true, false, false, false, false, true, true, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,322c5b3fa19fc7811975bb321c12137838661cb3a0e7389a776cf7c7ecd45fe7
DBLP,42,5,8,adaptive_complementarity,0.8685503602027893,0.8534371889314307,7,227192,129824,7776000,357016,0,16.974227499900735,"[[0,1],[0,7],[1,7],[2,5],[2,6],[3,4],[5,6]]","[true, false, false, false, false, true, true, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,322c5b3fa19fc7811975bb321c12137838661cb3a0e7389a776cf7c7ecd45fe7
DBLP,42,5,8,full_mesh,0.859950840473175,0.8421856330652387,28,908768,129824,0,1038592,0,0.0,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]","[true, false, false, false, false, true, true, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,322c5b3fa19fc7811975bb321c12137838661cb3a0e7389a776cf7c7ecd45fe7
DBLP,42,5,8,adaptive_graph_val,0.8660933375358582,0.8524526389547843,6,194736,97368,7776000,292104,31680,206.51554269996996,"[[0,3],[0,5],[2,5],[2,7],[3,6],[6,7]]","[true, false, false, false, false, true, true, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,322c5b3fa19fc7811975bb321c12137838661cb3a0e7389a776cf7c7ecd45fe7
DBLP,42,10,13,single_party_best,0.8771498799324036,0.865436109725972,0,0,0,0,0,0,0.0,[],"[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,a432b3c0e0e8ecdebbc6e30cfaafc12077720c99d13ac22ac74be95fd314114d
DBLP,42,10,13,topk_reliability_vote,0.8746928572654724,0.8610044182058479,0,0,81140,0,81140,0,0.0,[],"[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,a432b3c0e0e8ecdebbc6e30cfaafc12077720c99d13ac22ac74be95fd314114d
DBLP,42,10,13,random_matched,0.2997542917728424,0.15372086215347747,5,162280,113596,0,275876,0,0.0,"[[1,9],[3,9],[4,11],[6,8],[6,11]]","[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,a432b3c0e0e8ecdebbc6e30cfaafc12077720c99d13ac22ac74be95fd314114d
DBLP,42,10,13,adaptive_pair,0.8415233492851257,0.8126343152546031,12,389472,194736,12636000,584208,0,56.66345110003749,"[[0,4],[0,7],[2,6],[2,10],[3,11],[3,12],[4,7],[5,8],[5,9],[6,10],[8,9],[11,12]]","[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,a432b3c0e0e8ecdebbc6e30cfaafc12077720c99d13ac22ac74be95fd314114d
DBLP,42,10,13,adaptive_complementarity,0.8366093039512634,0.8106946627973008,12,389472,194736,12636000,584208,0,59.6839109000648,"[[0,4],[0,11],[1,5],[1,6],[3,9],[3,12],[4,11],[5,12],[6,10],[7,8],[7,9],[8,10]]","[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,a432b3c0e0e8ecdebbc6e30cfaafc12077720c99d13ac22ac74be95fd314114d
DBLP,42,10,13,full_mesh,0.8366093039512634,0.8055143829393838,78,2531568,210964,0,2742532,0,0.0,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[7,8],[7,9],[7,10],[7,11],[7,12],[8,9],[8,10],[8,11],[8,12],[9,10],[9,11],[9,12],[10,11],[10,12],[11,12]]","[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,a432b3c0e0e8ecdebbc6e30cfaafc12077720c99d13ac22ac74be95fd314114d
DBLP,42,10,13,adaptive_graph_val,0.8734643459320068,0.8596302356104336,5,162280,97368,12636000,259648,109111,943.5396680999984,"[[0,2],[0,7],[4,9],[4,11],[7,9]]","[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,a432b3c0e0e8ecdebbc6e30cfaafc12077720c99d13ac22ac74be95fd314114d
DBLP,42,15,18,single_party_best,0.8771498799324036,0.865436109725972,0,0,0,0,0,0,0.0,[],"[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,c44395c86d215661f8823adc55e9830d8a2e262e97ce5e49f3f46d756a3771f8
DBLP,42,15,18,topk_reliability_vote,0.8746928572654724,0.8618797966059826,0,0,81140,0,81140,0,0.0,[],"[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,c44395c86d215661f8823adc55e9830d8a2e262e97ce5e49f3f46d756a3771f8
DBLP,42,15,18,random_matched,0.8513513207435608,0.8300056747153575,5,162280,146052,0,308332,0,0.0,"[[0,1],[4,9],[5,6],[7,15],[9,13]]","[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,c44395c86d215661f8823adc55e9830d8a2e262e97ce5e49f3f46d756a3771f8
DBLP,42,15,18,adaptive_pair,0.8169533014297485,0.7800977775106761,15,486840,259648,17496000,746488,0,102.05657399996562,"[[0,10],[0,13],[1,3],[2,9],[2,15],[3,16],[4,8],[4,17],[6,7],[7,16],[8,14],[9,12],[10,13],[12,15],[14,17]]","[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,c44395c86d215661f8823adc55e9830d8a2e262e97ce5e49f3f46d756a3771f8
DBLP,42,15,18,adaptive_complementarity,0.8132678270339966,0.7748209934888177,15,486840,259648,17496000,746488,0,98.29198429999815,"[[0,3],[0,15],[2,9],[2,10],[3,14],[4,5],[4,17],[5,11],[7,8],[7,14],[8,9],[10,13],[12,13],[12,15],[16,17]]","[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,c44395c86d215661f8823adc55e9830d8a2e262e97ce5e49f3f46d756a3771f8
DBLP,42,15,18,full_mesh,0.8034397959709167,0.7566431553861548,153,4965768,292104,0,5257872,0,0.0,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[0,15],[0,16],[0,17],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[1,15],[1,16],[1,17],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[2,15],[2,16],[2,17],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[3,15],[3,16],[3,17],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[4,15],[4,16],[4,17],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[5,15],[5,16],[5,17],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[6,15],[6,16],[6,17],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[7,15],[7,16],[7,17],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[8,15],[8,16],[8,17],[9,10],[9,11],[9,12],[9,13],[9,14],[9,15],[9,16],[9,17],[10,11],[10,12],[10,13],[10,14],[10,15],[10,16],[10,17],[11,12],[11,13],[11,14],[11,15],[11,16],[11,17],[12,13],[12,14],[12,15],[12,16],[12,17],[13,14],[13,15],[13,16],[13,17],[14,15],[14,16],[14,17],[15,16],[15,17],[16,17]]","[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,c44395c86d215661f8823adc55e9830d8a2e262e97ce5e49f3f46d756a3771f8
DBLP,42,15,18,adaptive_graph_val,0.8636363744735718,0.8468488723241633,6,194736,129824,17496000,324560,234012,13866.830776299976,"[[0,9],[0,10],[1,12],[8,12],[8,13],[10,16]]","[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed42_party_preds.pt,251973735f6df24f04fa03b8656c7cdef3fd74a62af2d650c7d828ea4bfd428d,c44395c86d215661f8823adc55e9830d8a2e262e97ce5e49f3f46d756a3771f8
DBLP,43,0,3,single_party_best,0.9004913568496704,0.889550619854063,0,0,0,0,0,0,0.0,[],"[true, true, true]","[""APTPA"", ""APA"", ""APCPA""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed43_party_preds.pt,2aa2fd03cd13bc04bd5ec457d4830c1a576ca6f30a1ea9c18f676a3c9255540b,87e7c7dcb71085201ffa965249c8ff18abd48851c36b12422d9f93687e6f93a8
DBLP,43,0,3,topk_reliability_vote,0.9029483795166016,0.8917847847753287,0,0,48684,0,48684,0,0.0,[],"[true, true, true]","[""APTPA"", ""APA"", ""APCPA""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed43_party_preds.pt,2aa2fd03cd13bc04bd5ec457d4830c1a576ca6f30a1ea9c18f676a3c9255540b,87e7c7dcb71085201ffa965249c8ff18abd48851c36b12422d9f93687e6f93a8
DBLP,43,0,3,random_matched,0.9054054021835327,0.8956146503955066,3,97368,48684,0,146052,0,0.0,"[[0,1],[0,2],[1,2]]","[true, true, true]","[""APTPA"", ""APA"", ""APCPA""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed43_party_preds.pt,2aa2fd03cd13bc04bd5ec457d4830c1a576ca6f30a1ea9c18f676a3c9255540b,87e7c7dcb71085201ffa965249c8ff18abd48851c36b12422d9f93687e6f93a8
DBLP,43,0,3,adaptive_pair,0.9054054021835327,0.8956146503955066,3,97368,48684,2916000,146052,0,1.9396481000585482,"[[0,1],[0,2],[1,2]]","[true, true, true]","[""APTPA"", ""APA"", ""APCPA""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\dblp\nested_weak18_dblp_hard_n18_useful3_seed43_party_preds.pt,2aa2fd03cd13bc04bd5ec457d4830c1a576ca6f30a1ea9c18f676a3c9255540b,87e7c7dcb71085201ffa965249c8ff18abd48851c36b12422d9f93687e6f93a8
