job_id,suite,setting,engine,dataset,seed,method,adaptive_min_edges,best_val,test_at_best_val,macro_f1,macro_f1_at_best_val,best_observed_test,final_test,train_comm,inference_comm,final_edges,topology_update_comm,topology_eval_count,topology_update_time,useful_useful_edges,useful_noisy_edges,noisy_noisy_edges,selected_edges,useful_party_mask,party_view_names,party_reliabilities,party_permutation,prediction_cache_path,prediction_cache_fingerprint,param_dataset,param_graph_views,param_num_parties,param_view_setting,param_useful_parties,param_epochs,param_seeds,param_methods,param_adaptive_edge_budget,param_adaptive_min_edges,param_adaptive_min_gain,param_max_degree,param_pred_consensus_steps,param_pred_self_weight,param_vote_weighting,param_reliability_power,param_topology_degree_power,param_final_reliability_floor,param_topk_reliability_k,param_matched_edge_count,param_readout_mode,param_validation_evaluator,param_active_party_id,param_device,param_shuffle_party_positions,param_party_shuffle_seed_offset,param_cache_predictions,param_reuse_prediction_cache,param_cache_dir,param_skip_local_training_if_cache_exists,param_modality_setting,param_modalities,param_modality_dim,param_ignore_dataset_split
edge_budget/dblp_b15_g0p0,edge_budget,hard_noisy,standard,DBLP,43,adaptive_graph_val,5,0.929629683494568,0.9164618849754332,0.9091373853515752,0.9091373853515752,0.9250614047050476,0.9115478992462158,0,162280,5,729000,9171,13.14832489998662,1,3,1,"[[7,10],[7,12],[9,10],[9,12],[10,12]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.2814815044403076, 0.2839506268501282, 0.2617284059524536, 0.25432100892066956, 0.2777777910232544, 0.2716049551963806, 0.2567901313304901, 0.914814829826355, 0.2765432298183441, 0.2530864179134369, 0.25432100892066956, 0.47160497307777405, 0.4543209969997406, 0.25925928354263306, 0.24567902088165283]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p0,edge_budget,hard_noisy,standard,DBLP,44,adaptive_graph_val,5,0.8987654447555542,0.8992629051208496,0.8950826025698407,0.8950826025698407,0.901719868183136,0.8918918967247009,0,227192,7,729000,10046,14.600405000033788,2,5,0,"[[5,6],[5,10],[5,11],[6,10],[10,12],[11,12],[11,14]]","[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.26049384474754333, 0.24320988357067108, 0.25925928354263306, 0.29629629850387573, 0.24938273429870605, 0.8777778148651123, 0.2666666805744171, 0.2469135969877243, 0.2777777910232544, 0.2777777910232544, 0.48148149251937866, 0.4777778089046478, 0.2765432298183441, 0.25432100892066956, 0.2765432298183441]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed44_party_preds.pt,2e73289384f52343e400371d12c6bcc67ee3b087e7fd2261e59e72d04e0b5ac6,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p0,edge_budget,hard_noisy,standard,DBLP,45,adaptive_graph_val,5,0.9172840118408204,0.901719868183136,0.8935998817626934,0.8935998817626934,0.9115478992462158,0.901719868183136,0,162280,5,729000,9509,13.774422200047413,1,3,1,"[[5,8],[5,13],[8,10],[8,13],[10,13]]","[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.26419752836227417, 0.26049384474754333, 0.22469136118888855, 0.2679012417793274, 0.4901234805583954, 0.8962963223457336, 0.26419752836227417, 0.2530864179134369, 0.46049386262893677, 0.27530866861343384, 0.2765432298183441, 0.2617284059524536, 0.26049384474754333, 0.2567901313304901, 0.2617284059524536]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed45_party_preds.pt,399a140f01408e25854b25f915b03f16234b3c77159f696f44d0b146390253b9,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p0,edge_budget,hard_noisy,standard,DBLP,46,adaptive_graph_val,5,0.9111111760139464,0.9090908765792848,0.9026776777665088,0.9026776777665088,0.9103193879127502,0.901719868183136,0,162280,5,729000,9755,14.430027200025506,1,3,1,"[[2,3],[2,4],[2,7],[4,6],[5,6]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.24814815819263458, 0.23827160894870758, 0.48641976714134216, 0.29506173729896545, 0.8987654447555542, 0.2716049551963806, 0.2567901313304901, 0.24444445967674255, 0.48271608352661133, 0.2629629671573639, 0.27037039399147034, 0.2876543402671814, 0.24320988357067108, 0.2617284059524536, 0.27037039399147034]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed46_party_preds.pt,801d567b5ea67b4c764d91181c240c9589aac4b0bcac9428d249291a7c4e8e59,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p001,edge_budget,hard_noisy,standard,DBLP,42,adaptive_graph_val,5,0.9185185432434082,0.8869778513908386,0.876731694212028,0.876731694212028,0.8955773711204529,0.8845208883285522,0,162280,5,729000,9037,12.741148000000976,1,3,1,"[[0,2],[0,8],[2,8],[4,7],[4,8]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049551963806, 0.28024691343307495, 0.8913580775260925, 0.2679012417793274, 0.2716049551963806, 0.2814815044403076, 0.4654321074485779, 0.25925928354263306, 0.5111111402511597, 0.2419753223657608, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987656116485596, 0.24938273429870605]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p001,edge_budget,hard_noisy,standard,DBLP,43,adaptive_graph_val,5,0.929629683494568,0.9164618849754332,0.9091373853515752,0.9091373853515752,0.9250614047050476,0.9115478992462158,0,162280,5,729000,8950,12.637528099963674,1,3,1,"[[7,10],[7,12],[9,10],[9,12],[10,12]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.2814815044403076, 0.2839506268501282, 0.2617284059524536, 0.25432100892066956, 0.2777777910232544, 0.2716049551963806, 0.2567901313304901, 0.914814829826355, 0.2765432298183441, 0.2530864179134369, 0.25432100892066956, 0.47160497307777405, 0.4543209969997406, 0.25925928354263306, 0.24567902088165283]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p001,edge_budget,hard_noisy,standard,DBLP,44,adaptive_graph_val,5,0.8950617909431458,0.898034393787384,0.8937357910370054,0.8937357910370054,0.9004913568496704,0.8931203484535217,0,194736,6,729000,9368,13.4392820999783,2,4,0,"[[5,6],[5,10],[5,11],[10,12],[11,12],[11,14]]","[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.26049384474754333, 0.24320988357067108, 0.25925928354263306, 0.29629629850387573, 0.24938273429870605, 0.8777778148651123, 0.2666666805744171, 0.2469135969877243, 0.2777777910232544, 0.2777777910232544, 0.48148149251937866, 0.4777778089046478, 0.2765432298183441, 0.25432100892066956, 0.2765432298183441]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed44_party_preds.pt,2e73289384f52343e400371d12c6bcc67ee3b087e7fd2261e59e72d04e0b5ac6,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p001,edge_budget,hard_noisy,standard,DBLP,45,adaptive_graph_val,5,0.9172840118408204,0.901719868183136,0.8935998817626934,0.8935998817626934,0.9115478992462158,0.901719868183136,0,162280,5,729000,9136,12.993572499981385,1,3,1,"[[5,8],[5,13],[8,10],[8,13],[10,13]]","[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.26419752836227417, 0.26049384474754333, 0.22469136118888855, 0.2679012417793274, 0.4901234805583954, 0.8962963223457336, 0.26419752836227417, 0.2530864179134369, 0.46049386262893677, 0.27530866861343384, 0.2765432298183441, 0.2617284059524536, 0.26049384474754333, 0.2567901313304901, 0.2617284059524536]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed45_party_preds.pt,399a140f01408e25854b25f915b03f16234b3c77159f696f44d0b146390253b9,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p001,edge_budget,hard_noisy,standard,DBLP,46,adaptive_graph_val,5,0.9111111760139464,0.9090908765792848,0.9026776777665088,0.9026776777665088,0.9090908765792848,0.901719868183136,0,162280,5,729000,9159,13.67820850003045,1,3,1,"[[2,3],[2,4],[2,7],[4,6],[5,6]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.24814815819263458, 0.23827160894870758, 0.48641976714134216, 0.29506173729896545, 0.8987654447555542, 0.2716049551963806, 0.2567901313304901, 0.24444445967674255, 0.48271608352661133, 0.2629629671573639, 0.27037039399147034, 0.2876543402671814, 0.24320988357067108, 0.2617284059524536, 0.27037039399147034]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed46_party_preds.pt,801d567b5ea67b4c764d91181c240c9589aac4b0bcac9428d249291a7c4e8e59,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p005,edge_budget,hard_noisy,standard,DBLP,42,adaptive_graph_val,5,0.9185185432434082,0.8869778513908386,0.876731694212028,0.876731694212028,0.8955773711204529,0.8845208883285522,0,162280,5,729000,8818,12.892062299972167,1,3,1,"[[0,2],[0,8],[2,8],[4,7],[4,8]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049551963806, 0.28024691343307495, 0.8913580775260925, 0.2679012417793274, 0.2716049551963806, 0.2814815044403076, 0.4654321074485779, 0.25925928354263306, 0.5111111402511597, 0.2419753223657608, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987656116485596, 0.24938273429870605]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p005,edge_budget,hard_noisy,standard,DBLP,43,adaptive_graph_val,5,0.9283950924873352,0.9164618849754332,0.9091373853515752,0.9091373853515752,0.9250614047050476,0.9115478992462158,0,162280,5,729000,8895,12.778368300030706,1,3,1,"[[7,10],[7,12],[9,10],[9,12],[10,12]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.2814815044403076, 0.2839506268501282, 0.2617284059524536, 0.25432100892066956, 0.2777777910232544, 0.2716049551963806, 0.2567901313304901, 0.914814829826355, 0.2765432298183441, 0.2530864179134369, 0.25432100892066956, 0.47160497307777405, 0.4543209969997406, 0.25925928354263306, 0.24567902088165283]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p005,edge_budget,hard_noisy,standard,DBLP,44,adaptive_graph_val,5,0.8950617909431458,0.898034393787384,0.8937357910370054,0.8937357910370054,0.9004913568496704,0.8918918967247009,0,162280,5,729000,8862,12.360326700014411,1,4,0,"[[5,6],[5,11],[10,12],[11,12],[11,14]]","[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.26049384474754333, 0.24320988357067108, 0.25925928354263306, 0.29629629850387573, 0.24938273429870605, 0.8777778148651123, 0.2666666805744171, 0.2469135969877243, 0.2777777910232544, 0.2777777910232544, 0.48148149251937866, 0.4777778089046478, 0.2765432298183441, 0.25432100892066956, 0.2765432298183441]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed44_party_preds.pt,2e73289384f52343e400371d12c6bcc67ee3b087e7fd2261e59e72d04e0b5ac6,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p005,edge_budget,hard_noisy,standard,DBLP,45,adaptive_graph_val,5,0.9172840118408204,0.901719868183136,0.8935998817626934,0.8935998817626934,0.9115478992462158,0.901719868183136,0,162280,5,729000,8818,12.271502200048417,1,3,1,"[[5,8],[5,13],[8,10],[8,13],[10,13]]","[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.26419752836227417, 0.26049384474754333, 0.22469136118888855, 0.2679012417793274, 0.4901234805583954, 0.8962963223457336, 0.26419752836227417, 0.2530864179134369, 0.46049386262893677, 0.27530866861343384, 0.2765432298183441, 0.2617284059524536, 0.26049384474754333, 0.2567901313304901, 0.2617284059524536]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed45_party_preds.pt,399a140f01408e25854b25f915b03f16234b3c77159f696f44d0b146390253b9,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p005,edge_budget,hard_noisy,standard,DBLP,46,adaptive_graph_val,5,0.9111111760139464,0.901719868183136,0.8939561486066137,0.8939561486066137,0.9090908765792848,0.901719868183136,0,162280,5,729000,8939,12.590231800000764,1,3,1,"[[2,3],[2,4],[2,7],[4,6],[5,6]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.24814815819263458, 0.23827160894870758, 0.48641976714134216, 0.29506173729896545, 0.8987654447555542, 0.2716049551963806, 0.2567901313304901, 0.24444445967674255, 0.48271608352661133, 0.2629629671573639, 0.27037039399147034, 0.2876543402671814, 0.24320988357067108, 0.2617284059524536, 0.27037039399147034]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed46_party_preds.pt,801d567b5ea67b4c764d91181c240c9589aac4b0bcac9428d249291a7c4e8e59,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b20_g0p0,edge_budget,hard_noisy,standard,DBLP,42,adaptive_graph_val,5,0.9185185432434082,0.8869778513908386,0.876731694212028,0.876731694212028,0.8955773711204529,0.8845208883285522,0,162280,5,729000,9256,13.308768599992618,1,3,1,"[[0,2],[0,8],[2,8],[4,7],[4,8]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049551963806, 0.28024691343307495, 0.8913580775260925, 0.2679012417793274, 0.2716049551963806, 0.2814815044403076, 0.4654321074485779, 0.25925928354263306, 0.5111111402511597, 0.2419753223657608, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987656116485596, 0.24938273429870605]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,20,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b20_g0p0,edge_budget,hard_noisy,standard,DBLP,43,adaptive_graph_val,5,0.929629683494568,0.9164618849754332,0.9091373853515752,0.9091373853515752,0.9250614047050476,0.9115478992462158,0,162280,5,729000,9171,12.965524400016877,1,3,1,"[[7,10],[7,12],[9,10],[9,12],[10,12]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.2814815044403076, 0.2839506268501282, 0.2617284059524536, 0.25432100892066956, 0.2777777910232544, 0.2716049551963806, 0.2567901313304901, 0.914814829826355, 0.2765432298183441, 0.2530864179134369, 0.25432100892066956, 0.47160497307777405, 0.4543209969997406, 0.25925928354263306, 0.24567902088165283]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,20,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
