job_id,suite,setting,dataset,method,best_val_mean,best_val_std,best_val_count,test_at_best_val_mean,test_at_best_val_std,test_at_best_val_count,macro_f1_at_best_val_mean,macro_f1_at_best_val_std,macro_f1_at_best_val_count,best_observed_test_mean,best_observed_test_std,best_observed_test_count,final_test_mean,final_test_std,final_test_count,train_comm_mean,train_comm_std,train_comm_count,inference_comm_mean,inference_comm_std,inference_comm_count,final_edges_mean,final_edges_std,final_edges_count,topology_update_comm_mean,topology_update_comm_std,topology_update_comm_count,topology_eval_count_mean,topology_eval_count_std,topology_eval_count_count,topology_update_time_mean,topology_update_time_std,topology_update_time_count,useful_useful_edges_mean,useful_useful_edges_std,useful_useful_edges_count,useful_noisy_edges_mean,useful_noisy_edges_std,useful_noisy_edges_count,noisy_noisy_edges_mean,noisy_noisy_edges_std,noisy_noisy_edges_count,param_dataset,param_graph_views,param_num_parties,param_view_setting,param_useful_parties,param_epochs,param_seeds,param_methods,param_adaptive_edge_budget,param_adaptive_min_edges,param_adaptive_min_gain,param_max_degree,param_pred_consensus_steps,param_pred_self_weight,param_vote_weighting,param_reliability_power,param_topology_degree_power,param_final_reliability_floor,param_topk_reliability_k,param_matched_edge_count,param_readout_mode,param_validation_evaluator,param_active_party_id,param_device,param_shuffle_party_positions,param_party_shuffle_seed_offset,param_cache_predictions,param_reuse_prediction_cache,param_cache_dir,param_skip_local_training_if_cache_exists,param_modality_setting,param_modalities,param_modality_dim,param_ignore_dataset_split
edge_budget/dblp_b20_g0p0,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9150617718696594,0.011294790314078833,5,0.9027026772499085,0.011070151107433385,5,0.8954458483325292,0.012181098548704597,5,0.9088451862335205,0.011171937443098379,5,0.8982800841331482,0.010366093213577395,5,0.0,0.0,5,175262.4,29029.528911093268,5,5.4,0.8944271909999159,5,729000.0,0.0,5,9547.4,360.4737161014656,5,13.827102539996849,0.709133682958809,5,1.2,0.4472135954999579,5,3.4,0.8944271909999159,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,20,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b20_g0p001,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9143210411071777,0.012668609851662828,5,0.9024569749832153,0.011178684765357836,5,0.8951764860259622,0.012206004829815133,5,0.9083537817001343,0.011346197094876671,5,0.8985257744789124,0.01018989289981081,5,0.0,0.0,5,168771.2,14514.764455546638,5,5.2,0.44721359549995804,5,729000.0,0.0,5,9130.0,156.97929799817535,5,13.036502160000964,0.424222053316054,5,1.2,0.4472135954999579,5,3.2,0.4472135954999579,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,20,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b20_g0p005,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9140741229057312,0.01230238035716948,5,0.9009827733039856,0.010553675845720114,5,0.8934321801939831,0.011466849472862178,5,0.9083537817001343,0.011346197094876671,5,0.8982800841331482,0.010366093213577395,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,8866.4,51.945163393717536,5,12.845931259987992,0.3036602441770583,5,1.0,0.0,5,3.2,0.4472135954999579,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,20,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b5_g0p0,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9140741229057312,0.01230238035716948,5,0.9009827733039856,0.010553675845720114,5,0.8934321801939831,0.011466849472862178,5,0.9083537817001343,0.011346197094876671,5,0.8982800841331482,0.010366093213577395,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,7582.0,42.60281680828164,5,10.492185760004213,0.19607566569777468,5,1.0,0.0,5,3.2,0.4472135954999579,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,5,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b5_g0p001,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9140741229057312,0.01230238035716948,5,0.9009827733039856,0.010553675845720114,5,0.8934321801939831,0.011466849472862178,5,0.9083537817001343,0.011346197094876671,5,0.8982800841331482,0.010366093213577395,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,7582.0,42.60281680828164,5,10.574193960009143,0.3332883864927356,5,1.0,0.0,5,3.2,0.4472135954999579,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,5,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b5_g0p005,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9140741229057312,0.01230238035716948,5,0.9009827733039856,0.010553675845720114,5,0.8934321801939831,0.011466849472862178,5,0.9083537817001343,0.011346197094876671,5,0.8982800841331482,0.010366093213577395,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,7582.0,42.60281680828164,5,10.452126899996074,0.17251892856854897,5,1.0,0.0,5,3.2,0.4472135954999579,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,5,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
modality_ablation/acm_hard_noisy_attr,modality_ablation,hard_noisy,ACM,adaptive_graph_val,0.8894039750099182,0.033918185883763136,5,0.8540362119674683,0.030834108301632034,5,0.8538715675864175,0.030937107124793497,5,0.8711696624755859,0.024968466012068098,5,0.8523887872695923,0.03096586665073962,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7569.0,131.5541713515766,5,22.870846359961433,1.8108842523039481,5,2.4,0.5477225575051662,5,1.2,1.0954451150103324,5,1.4,0.5477225575051662,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,ATTR,64.0,
modality_ablation/acm_hard_noisy_hybrid,modality_ablation,hard_noisy,ACM,adaptive_graph_val,0.8973510026931762,0.006622526794701138,5,0.8635914087295532,0.01516187331235339,5,0.8641964214383997,0.01573728676153025,5,0.8813838362693787,0.01117353435378202,5,0.8563426494598388,0.012184410553047184,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7490.6,74.42647378453464,5,23.717509839963167,1.6427748283762729,5,2.0,0.0,5,2.0,0.0,5,1.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,HYBRID,64.0,
modality_ablation/acm_hard_noisy_mixed,modality_ablation,hard_noisy,ACM,adaptive_graph_val,0.8456953644752503,0.018709339204423015,5,0.8098846673965454,0.018441102225632545,5,0.8098662992905311,0.01750775730422179,5,0.8296540260314942,0.023489817172755365,5,0.8085667133331299,0.030807677919335117,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7435.4,35.224991128458726,5,10.557155019993662,0.16732342949627427,5,2.4,0.5477225575051661,5,1.2,1.0954451150103321,5,1.4,0.5477225575051661,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
modality_ablation/acm_hard_noisy_struct,modality_ablation,hard_noisy,ACM,adaptive_graph_val,0.7341059684753418,0.00990612916511034,5,0.6685337543487548,0.026954761490613304,5,0.6640968651448014,0.02649386904751942,5,0.7024711608886719,0.012898572953084062,5,0.6850082159042359,0.024859526795897303,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7344.4,29.46693061721904,5,23.488730599998963,2.7620506346138853,5,3.0,0.0,5,0.0,0.0,5,2.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,STRUCT,64.0,
modality_ablation/acm_hard_noisy_text,modality_ablation,hard_noisy,ACM,adaptive_graph_val,0.8175496816635132,0.016696425269556912,5,0.7795716404914856,0.011845578834552537,5,0.779209092133552,0.01251234744350454,5,0.7999999761581421,0.010587333335470944,5,0.7897858023643494,0.013565193067214302,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7486.0,66.6295730137902,5,24.148091220023343,1.8444116278159792,5,2.0,0.7071067811865476,5,2.0,1.4142135623730951,5,1.0,0.7071067811865476,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,TEXT,64.0,
modality_ablation/acm_hard_noisy_text_struct,modality_ablation,hard_noisy,ACM,adaptive_graph_val,0.8635761499404907,0.008327661160962986,5,0.8289950370788575,0.013704532313127465,5,0.8295468158145602,0.01365567978767937,5,0.8500823497772216,0.00871746925646114,5,0.8293245315551758,0.01321041265137239,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7381.0,63.702433234531924,5,12.051306600007228,1.8952839073678756,5,2.6,0.5477225575051662,5,0.8,1.0954451150103324,5,1.6,0.5477225575051662,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,TEXT_STRUCT,64.0,
modality_ablation/acm_main_attr,modality_ablation,main,ACM,adaptive_graph_val,0.9251655697822571,0.020492383662406032,5,0.8902800440788269,0.013615123387356603,5,0.8902084694474011,0.013833414680219406,5,0.9057660341262818,0.012888038331412551,5,0.8922569751739502,0.014670594133993214,5,0.0,0.0,5,94380.0,8116.926758324236,5,5.2,0.44721359549995787,5,407700.0,0.0,5,7921.4,130.72796181383694,5,23.44192615999491,1.9288682200925653,5,3.6,0.8944271909999159,5,1.4,1.140175425099138,5,0.2,0.4472135954999579,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,ATTR,64.0,
modality_ablation/acm_main_hybrid,modality_ablation,main,ACM,adaptive_graph_val,0.9241721868515015,0.00886960640909623,5,0.8866556525230408,0.019367115085458932,5,0.8865957629725363,0.020358687771981847,5,0.9113673567771912,0.008432616336628822,5,0.888632595539093,0.023111254717359545,5,0.0,0.0,5,98010.0,9941.164418718765,5,5.4,0.5477225575051662,5,407700.0,0.0,5,8079.0,245.11221919765643,5,25.266382019931918,2.7897008010256656,5,4.0,0.7071067811865476,5,1.2,1.0954451150103324,5,0.2,0.4472135954999579,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,HYBRID,64.0,
modality_ablation/acm_main_mixed,modality_ablation,main,ACM,adaptive_graph_val,0.9036423802375794,0.014019181733904635,5,0.8761120080947876,0.01184557303180908,5,0.87561007399439,0.011673686846078099,5,0.895551884174347,0.010777870023610454,5,0.8774299621582031,0.016499148087976753,5,0.0,0.0,5,98010.0,9941.164418718765,5,5.4,0.5477225575051662,5,407700.0,0.0,5,7947.8,65.2127288188434,5,24.864894100039965,1.5462996047841913,5,4.4,0.5477225575051661,5,0.6,0.5477225575051661,5,0.4,0.5477225575051661,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
modality_ablation/acm_main_struct,modality_ablation,main,ACM,adaptive_graph_val,0.8221854448318482,0.012200088935395986,5,0.7943986773490905,0.019817347949678623,5,0.7932419941807012,0.021246265628908266,5,0.8049423217773437,0.019409123574794476,5,0.7884678602218628,0.017804629691950416,5,0.0,0.0,5,94380.0,8116.926758324236,5,5.2,0.44721359549995787,5,407700.0,0.0,5,7760.8,156.60204340940132,5,23.672358980000716,1.1440407369148402,5,5.0,0.0,5,0.2,0.447213595499958,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,STRUCT,64.0,
modality_ablation/acm_main_text,modality_ablation,main,ACM,adaptive_graph_val,0.8682119131088257,0.0200939014912607,5,0.8550246953964233,0.0177817319151118,5,0.8546933664003674,0.018042943531536383,5,0.8757825136184693,0.00742264966757497,5,0.8527182579040528,0.016375305491446283,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7741.2,148.51161570732444,5,23.28022734001279,1.5183552947025227,5,4.2,0.8366600265340756,5,0.8,0.8366600265340756,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,TEXT,64.0,
modality_ablation/acm_main_text_struct,modality_ablation,main,ACM,adaptive_graph_val,0.904635751247406,0.00832766116096297,5,0.8823723077774048,0.010195546610764643,5,0.8821740007906579,0.010009488144508551,5,0.8948929071426391,0.010574502011770235,5,0.8675452947616578,0.015784557293453745,5,0.0,0.0,5,94380.0,8116.926758324236,5,5.2,0.44721359549995787,5,407700.0,0.0,5,7898.6,115.06432983335885,5,25.805707619991153,1.3559302366585844,5,3.8,0.8366600265340756,5,1.4,0.5477225575051662,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,TEXT_STRUCT,64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,adaptive_complementarity,0.7029801368713379,0.043373064868361774,5,0.6734760999679565,0.0510096861607056,5,0.6719700854675315,0.051222941062708305,5,0.699835228919983,0.046237212902958943,5,0.6803953766822814,0.05067069432839468,5,0.0,0.0,5,264990.0,9941.164418718765,5,14.6,0.5477225575051662,5,407700.0,0.0,5,0.0,0.0,5,4.896406839997508,0.5610158046865026,5,3.0,0.0,5,0.0,0.0,5,11.6,0.5477225575051662,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,adaptive_graph_val,0.8456953644752503,0.018709339204423015,5,0.8098846673965454,0.018441102225632545,5,0.8098662992905311,0.01750775730422179,5,0.8296540260314942,0.023489817172755365,5,0.8085667133331299,0.030807677919335117,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7435.4,35.224991128458726,5,31.18552308002254,0.8829178103635225,5,2.4,0.5477225575051661,5,1.2,1.0954451150103321,5,1.4,0.5477225575051661,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,adaptive_pair,0.6993377566337585,0.04654349242835641,5,0.6780889391899109,0.04381402119908604,5,0.6762927629604889,0.043407994811730605,5,0.7014826893806457,0.042569846146975954,5,0.6859966874122619,0.04644513513365934,5,0.0,0.0,5,264990.0,9941.164418718765,5,14.6,0.5477225575051662,5,407700.0,0.0,5,0.0,0.0,5,5.179847360012355,0.400442998433478,5,3.0,0.0,5,0.0,0.0,5,11.6,0.5477225575051662,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,expander,0.6870860934257508,0.046828263347711827,5,0.6698517084121705,0.04069892681131301,5,0.6680058817834926,0.04055729991610807,5,0.6850082278251648,0.0419921063231623,5,0.6731466174125671,0.04322154128841092,5,0.0,0.0,5,272250.0,0.0,5,15.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.6,0.5477225575051662,5,4.8,1.0954451150103324,5,9.6,0.5477225575051662,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,expander_matched,0.43774834275245667,0.16286123686464896,5,0.4168039381504059,0.16446845698635318,5,0.3687756487275351,0.20266874899634787,5,0.43591431379318235,0.16199768154291633,5,0.41021416187286375,0.16599605997234268,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,1.4142135623730951,5,4.0,1.414213562373095,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,fixed_ring,0.6870860934257508,0.046828263347711827,5,0.6698517084121705,0.04069892681131301,5,0.6680058817834926,0.04055729991610807,5,0.6850082278251648,0.0419921063231623,5,0.6731466174125671,0.04322154128841092,5,0.0,0.0,5,272250.0,0.0,5,15.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.6,0.5477225575051662,5,4.8,1.0954451150103324,5,9.6,0.5477225575051662,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,fixed_ring_matched,0.642052972316742,0.17644844111813665,5,0.6187808752059937,0.1802301867983984,5,0.6167561997536192,0.17973922311406562,5,0.6415156304836274,0.16438428251805923,5,0.621746277809143,0.18242298757723874,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.4,0.5477225575051661,5,1.6,1.1401754250991378,5,3.0,1.2247448713915892,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,full_mesh,0.695364236831665,0.049834153152842675,5,0.6728171110153198,0.05460980588705606,5,0.6715033692836935,0.054781930648913464,5,0.6958813667297363,0.0463720353797625,5,0.6840197443962097,0.049181192395604895,5,0.0,0.0,5,1905750.0,0.0,5,105.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,3.0,0.0,5,36.0,0.0,5,66.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,local_reliability_vote,0.6990066289901733,0.04979840536289406,5,0.6757825136184692,0.0527105766014679,5,0.674597960989954,0.052798016252499747,5,0.6991762638092041,0.04677993993948231,5,0.6876441359519958,0.04812404631770873,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,local_uniform_vote,0.528145694732666,0.04293478316659753,5,0.5107083857059479,0.04516227123027403,5,0.5085227124620457,0.04559082226557722,5,0.5357495784759522,0.037682969178435145,5,0.5130148112773896,0.043534372511247595,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
multimodal_core/acm_hard_noisy_mixed,multimodal_core,hard_noisy,ACM,random_matched,0.6609271347522736,0.16789090947055538,5,0.6352553486824035,0.175677583924129,5,0.6346754986331102,0.17681808531137122,5,0.6570016324520112,0.16660154980907563,5,0.6411861419677735,0.16486155667383334,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.2,0.4472135954999579,5,2.4,1.816590212458495,5,2.4,1.816590212458495,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,topk_reliability_vote,fixed_ring,fixed_ring_matched,random_regular,random_matched,expander,expander_matched,full_mesh,adaptive_pair,adaptive_complementarity,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,results/multimodal_cache_v3,,multimodal,"ATTR,TEXT,STRUCT,HYBRID",64.0,
